link,headline,category,short_description,authors,date,sentiment,score
https://www.huffpost.com/entry/giuliani-not-testifying-atlanta-trump-election-interference_n_62f25cb4e4b0133dd5b30763,Lawyer: Rudy Giuliani Won’t Testify Tuesday In Georgia Election Probe,POLITICS,The special grand jury in Atlanta is investigating whether former President Donald Trump and others illegally tried to interfere in the 2020 general election in the state.,,2022-08-09,NEGATIVE,0.9260578751564026
https://www.huffpost.com/entry/idris-elba-on-jay-z-american-gangster_n_62f25360e4b0db71d8cc34e2,Idris Elba Reveals How He 'Hustled' His Way Onto Jay-Z's 'American Gangster' Album,ENTERTAINMENT,"The ""American Gangster"" actor told Jimmy Fallon he wrote Jay-Z a poem that ended up on the film's companion album.",Marco Margaritoff,2022-08-09,POSITIVE,0.9975753426551819
https://www.huffpost.com/entry/judge-liv-golf-saudi-pga-tour_n_62f2e9dae4b0acf9d002c583,Judge: 3 Players Who Joined Saudi-Backed Golf Tour Can't Compete In PGA Postseason,SPORTS,Three suspended golfers who joined LIV Golf won't be allowed to compete in the PGA Tour's postseason.,"Janie McCauley, AP",2022-08-09,NEGATIVE,0.9034268260002136
https://www.huffpost.com/entry/nfl-owners-denver-broncos_n_62f2b71fe4b0133dd5b3a77d,Broncos Make History After Being Sold For Record $4.65 Billion,SPORTS,The record $4.65 billion sale of the Denver Broncos to Walmart heir Rob Walton and his daughter and son-in-law has been unanimously approved by NFL owners.,"Dave Campbell, AP",2022-08-09,POSITIVE,0.9986560344696045
https://www.huffpost.com/entry/bc-us-narcotics-anonymous-shooting_n_62f2955ce4b0db71d8ccb4e9,3 Dead In Shooting At Florida Narcotics Anonymous Meeting,U.S. NEWS,"A man went into the meeting and killed his ex-girlfriend and her friend before shooting himself, police say.",,2022-08-09,NEGATIVE,0.9813708662986755
https://www.huffpost.com/entry/trump-said-wounded-vets-in-military-parades-didnt-look-good-for-him-book_n_62f12ab8e4b0da5ec0f69062,Trump Said Wounded Veterans In Military Parades Didn’t 'Look Good' For Him: Book,POLITICS,"“Those are the heroes,” John Kelly reportedly responded to Trump in the new book “The Divider” by journalists Peter Baker and Susan B. Glasser.",Elyse Wanshel,2022-08-08,NEGATIVE,0.9992231130599976
https://www.huffpost.com/entry/lindsey-graham-marilyn-hassan_n_62f0dc75e4b0ecfe3f722a5e,Lindsey Graham Scolded For Senate Outburst At Maggie Hassan,POLITICS,Graham directly insulted Hassan and presiding officer Chris Murphy (D-Conn.) stepped in.,Ron Dicker,2022-08-08,NEGATIVE,0.9926990866661072
https://www.huffpost.com/entry/albuquerque-volkswagen-suspect-muslim-shootings_n_62f150bde4b0da5ec0f6c579,Albuquerque Police Share Photo Of Car Eyed In Slayings Of Muslim Men,CRIME,Authorities have said that all four of the killings have several things in common and that they are looking to see if any other crimes could be related.,Nina Golgowski,2022-08-08,NEGATIVE,0.9312326312065125
https://www.huffpost.com/entry/bernie-sanders-child-tax-credit_n_62f14258e4b00f4cf23c8345,"‘Come On, Bernie!’ Why Democrats Left Child Tax Credit Out Of The Inflation Reduction Act",POLITICS,The only hope for restoring the child benefit appears to be bipartisan negotiations with Sen. Mitt Romney (R-Utah).,Arthur Delaney,2022-08-08,NEGATIVE,0.9664567708969116
https://www.huffpost.com/entry/how-to-hide-tan-lines_l_62e7edc2e4b09d14dc450969,"How To Hide Even The Worst Tan Lines, According To Makeup Pros",STYLE & BEAUTY,"Quick solutions to fix your farmer’s tan, from body makeup to self tanner.",Julie Kendrick,2022-08-08,NEGATIVE,0.9979731440544128
https://www.huffpost.com/entry/57-votes-in-the-senate-private-equity-diabetics_n_62f14d26e4b09d09a2c60edb,"57 Votes in the Senate: Enough For Private Equity, Not Enough For Diabetics",POLITICS,The latest example of how Senate rules help the powerful.,Kevin Robillard,2022-08-08,NEGATIVE,0.9668748378753662
https://www.huffpost.com/entry/brad-pitts-bullet-train-pulls-into-station-with-301m_n_62f00489e4b0c550161b18c5,Brad Pitt’s ‘Bullet Train’ Pulls Into Station With $30.1M,ENTERTAINMENT,The stylized action romp starring Brad Pitt arrived with a $30.1 million opening weekend.,"Jake Coyle, AP",2022-08-07,NEGATIVE,0.8506954908370972
https://www.huffpost.com/entry/ezra-miller-controversies-the-flash_n_62ef5649e4b09fecea4ead75,'The Flash' Movie Still Set For Release Despite Ezra Miller's Controversies,ENTERTAINMENT,"Warner Bros. Discovery CEO David Zaslav recently teased the film's upcoming release, in spite of Miller's arrests and various allegations against the star.",Ben Blanchet,2022-08-07,POSITIVE,0.9811186790466309
https://www.huffpost.com/entry/biden-response-muslim-shootings-new-mexico_n_62f016bae4b0c550161b1f9b,Biden Expresses Solidarity With Muslim Community After Albuquerque Killings,POLITICS,"President Joe Biden’s response comes two days after a fourth Muslim man was found dead in what New Mexico's governor called a ""targeted"" attack.",Nina Golgowski,2022-08-07,POSITIVE,0.9964991807937622
https://www.huffpost.com/entry/la-man-lightning-strike-white-house_n_62f00c34e4b0c550161b1b06,L.A. Man Among 3 Killed In Lightning Strike Near White House,U.S. NEWS,A 29-year-old Los Angeles bank executive was one of three people killed last week when lightning struck in a park across from the White House.,,2022-08-07,NEGATIVE,0.9723023176193237
https://www.huffpost.com/entry/cuba-oil-facility-fire-lightning-strike_n_62ef2a1ee4b0c550161aba3c,"Over 120 Injured, Several Missing In Massive Cuban Oil Facility Fire",WORLD NEWS,A dense black smoke cloud from the fire has spread about 62 miles west toward Havana.,"Andrea Rodríguez, AP",2022-08-07,NEGATIVE,0.9945946335792542
https://www.huffpost.com/entry/eastern-kentucky-more-storms_n_62f00fc2e4b0da5ec0f582ae,Eastern Kentucky Braces For More Storms While Recovering From Extreme Flooding,U.S. NEWS,The National Weather Service has extended a flood watch for areas of eastern Kentucky and said there’s a threat of thunderstorms in the region for much of the coming week.,,2022-08-07,NEGATIVE,0.9299185276031494
https://www.huffpost.com/entry/woody-harrelson-baby-poem_n_62ee89f0e4b0da5ec0f4fd20,Woody Harrelson Reacts To Viral Photo Of Doppelgänger Baby With Sweet Poem,ENTERTAINMENT,"When Danielle Grier Mulvenna tweeted a photo of her smiling baby girl and noted her eerie resemblance to Woody Harrelson, the actor took notice.",Marco Margaritoff,2022-08-06,POSITIVE,0.9963370561599731
https://www.huffpost.com/entry/albuquerque-new-mexico-muslim-community-murders_n_62eed8a3e4b09d09a2c46755,Albuquerque Police Tell Muslim Community To Be 'Vigilant' Amid Series Of Murders,CRIME,"Police are searching for the shooter, or shooters, believed to be responsible for a string of murders around the New Mexico city.",Sara Boboltz,2022-08-06,POSITIVE,0.677163302898407
https://www.huffpost.com/entry/canadian-man-billboard-string-cheese_n_62ee0328e4b0da5ec0f4bc1d,Canadian Man Uses Giant Billboard To Get Rid Of Leftover Dairy Product In Fridge,WEIRD NEWS,A man who recently moved to Toronto wanted to part ways with the item in a big way.,Ben Blanchet,2022-08-06,NEGATIVE,0.9866086840629578
https://www.huffpost.com/entry/zachary-alligator-new-york_n_62ee9555e4b09fecea4e863b,New York Couple Turns In 5-Foot Gator 'Zachary' They'd Been Keeping In Home,ENVIRONMENT,Zachary will be headed to a sanctuary where a better life is ahead of him.,Hilary Hanson,2022-08-06,POSITIVE,0.978157103061676
https://www.huffpost.com/entry/prescription-drug-medicare-part-d-cap_n_62ed95cde4b09fecea4e24d4,This Is The Most Underappreciated Part Of The Democratic Prescription Drug Bill,POLITICS,"Some Medicare recipients spend more than $10,000 a year on lifesaving medication. That could change.",Jonathan Cohn,2022-08-06,NEGATIVE,0.9710078835487366
https://www.huffpost.com/entry/gop-senate-trump_n_62ed7803e4b09fecea4e1124,GOP Senators Refuse To Rule Out Supporting Donald Trump Again — Even If He's Indicted,POLITICS,"With the ex-president reportedly under criminal investigation, many Senate Republicans are taking a wait-and-hope-it-doesn’t-happen stance.",Jonathan Nicholson,2022-08-06,POSITIVE,0.9761186838150024
https://www.huffpost.com/entry/cpac-fake-jail-jan-6-rioter_n_62ed419fe4b0c5501619eace,CPAC Has A Special Exhibit: A Sobbing Jan. 6 Rioter In Jail,POLITICS,"“Instead of dancing, you stand around and watch this guy cry,” said one journalist describing the bizarre scene.",Ryan Grenoble,2022-08-05,NEGATIVE,0.7401107549667358
https://www.huffpost.com/entry/windsor-hills-car-crash_n_62ed3676e4b0da5ec0f444c6,"5 Dead, 8 Injured In Fiery Los Angeles Crash After Speeding Car Runs Red Light",U.S. NEWS,"The multi-vehicle crash, which killed an infant, a pregnant woman and her unborn child, occurred near a gas station in the Windsor Hills neighborhood.",Marco Margaritoff,2022-08-05,NEGATIVE,0.9970715045928955
https://www.huffpost.com/entry/trevor-noah-vladimir-putin_n_62ec8fbde4b09fecea4ca374,Trevor Noah Busts Putin For 'Another S**tty Thing' He's Doing To Screw With U.S.,ENTERTAINMENT,"The ""Daily Show"" host calls out Russia's latest strong-arm tactics.",Ed Mazza,2022-08-05,NEGATIVE,0.9896634221076965
https://www.huffpost.com/entry/french-scientist-star-photo-really-chorizo_n_62ed5d09e4b09d09a2c3c42c,French Scientist Trolls Twitter By Claiming Chorizo Slice Is Actually A Distant Star,WEIRD NEWS,You never sausage a star as this.,David Moye,2022-08-05,NEGATIVE,0.9958861470222473
https://www.huffpost.com/entry/fertility-treatment-debt-ivf-cost_l_62e00b8ae4b000da24053610,Fertility Treatment Puts Many Families In Debt. Here's How To Manage It.,WELLNESS,Experts share their advice for easing the financial burden of IVF and other costly procedures.,Caroline Bologna,2022-08-05,NEGATIVE,0.987902820110321
https://www.huffpost.com/entry/fbi-arrests-lousville-cops-breonna-taylor_n_62ebd8abe4b0ecfe3f6e79f7,FBI Arrests 4 Louisville Cops In Breonna Taylor Shooting Investigation,U.S. NEWS,Officers were accused of using false information to obtain the search warrant that led to Taylor's killing.,Ryan Grenoble,2022-08-04,NEGATIVE,0.868678629398346
https://www.huffpost.com/entry/stacey-truman-cafeteria-worker_l_62e28e7de4b07f83766cc389,'Cafeteria Workers Do A Lot More Than People Realize',FOOD & DRINK,Many of these school employees quietly go above and beyond what’s in their job description. Stacey Truman shows what that looks like.,Emily Laurence,2022-08-04,NEGATIVE,0.9756242036819458
https://www.huffpost.com/entry/whats-going-on-with-hbo-max-discovery-merger_n_62ec1ae3e4b0c5501618704b,What’s Going On With HBO Max? Here’s What We Know So Far.,CULTURE & ARTS,Speculation about potentially drastic cuts at HBO Max has left viewers and subscribers panicking about the future of the streaming platform.,Marina Fang,2022-08-04,NEGATIVE,0.9977626800537109
https://www.huffpost.com/entry/john-legend-kanye-west-friendship_n_62ebf21de4b0c55016183ba4,John Legend Says Kanye's Support Of Trump Ruined Their Friendship,ENTERTAINMENT,"The singer said both the rapper's support of Trump and his presidential run became ""too much for us to sustain our friendship.""",David Moye,2022-08-04,NEGATIVE,0.9997602105140686
https://www.huffpost.com/entry/demi-lovato-appears-to-call-out-ex-wilmer-valderrama-age-gap-new-song-consent_n_62ebf0e7e4b09d09a2c1f056,Demi Lovato Appears To Call Out Ex Wilmer Valderrama Over Age Gap In New Song,ENTERTAINMENT,"""Numbers told you not to, but that didn’t stop you,"" Lovato sings in a snippet from an unreleased new track.",Cole Delbyck,2022-08-04,NEGATIVE,0.9450555443763733
https://www.huffpost.com/entry/tierra-amarilla-sinkhole_n_62ea6cd1e4b09d09a2bfb524,Giant Sinkhole Swallows Chilean Land Owned By Canadian Mining Company,WORLD NEWS,The National Service of Geology and Mining first became aware of the 650-foot-deep sinkhole on Saturday.,Marco Margaritoff,2022-08-03,NEGATIVE,0.99652498960495
https://www.huffpost.com/entry/selena-gomez-developing-reboot-of-80s-classic-working-girl_n_62ea8037e4b0da5ec0f086d3,Selena Gomez Developing Reboot Of '80s Classic 'Working Girl',ENTERTAINMENT,"The beloved comedy, which starred Melanie Griffith, Harrison Ford and Sigourney Weaver, is getting the reboot treatment.",Cole Delbyck,2022-08-03,POSITIVE,0.9785031676292419
https://www.huffpost.com/entry/iceland-volcano-erupts-airport_n_62eaa5d1e4b0da5ec0f0c8ba,Volcano Near Iceland’s Main Airport Erupts Again,WORLD NEWS,The Icelandic Meteorological Office urged people not to go near the Fagradalsfjall volcano.,,2022-08-03,NEGATIVE,0.9545696377754211
https://www.huffpost.com/entry/paul-pelosi-dui-plea_n_62eaac2ce4b09d09a2c02cb0,Paul Pelosi Pleads Not Guilty To DUI Charges,POLITICS,The husband of House Speaker Nancy Pelosi was charged with driving under the influence after a May car crash in California.,,2022-08-03,NEGATIVE,0.9473206996917725
https://www.huffpost.com/entry/ana-de-armas-marilyn-monroe-blonde-brad-pitt_n_62ea9f12e4b00f4cf236a0f0,Brad Pitt Defends Ana De Armas After Marilyn Monroe Accent Backlash,ENTERTAINMENT,"Come for de Armas, and you'll have to answer to Pitt.",Cole Delbyck,2022-08-03,NEGATIVE,0.882088303565979
https://www.huffpost.com/entry/matthew-koma-calls-out-candace-cameron-bure-tiktok-springsteen_n_62e827d0e4b07f837672082c,Hilary Duff's Husband Calls Out Candace Cameron Bure For Ignorant TikTok,ENTERTAINMENT,Musician Matthew Koma pointed out how the “Fuller House” star’s July 4 post wasn’t as patriotic as she thought it was.,Elyse Wanshel,2022-08-02,NEGATIVE,0.9934438467025757
https://www.huffpost.com/entry/sandy-hook-parent-testifies-alex-jones-apologies-are-worthless_n_62e9441ee4b07f83767377c5,Sandy Hook Parent Testifies: Alex Jones’ Apologies ‘Are Worthless’,U.S. NEWS,"In a defamation trial against Jones, Sandy Hook parent Neil Heslin said the Infowars conspiracist ""lit the match that started the fire.""",Sebastian Murdock,2022-08-02,NEGATIVE,0.9991590976715088
https://www.huffpost.com/entry/guard-cat-hailed-as-hero_n_62e9a515e4b00f4cf2352a6f,Bandit The 'Guard Cat' Hailed As Hero After Thwarting Would-Be Robbery,WEIRD NEWS,"When at least two people tried to break into a Tupelo, Mississippi, home last week, the cat did everything she could to alert its owner.",,2022-08-02,POSITIVE,0.9943654537200928
https://www.huffpost.com/entry/senate-republicans-veterans-health-bill-pact-act_n_62e97e2ee4b09d14dc4731d3,"Senate Republicans Fold, Help Pass Veterans Health Bill After Blocking It",POLITICS,"The PACT Act, which will help veterans suffering from illnesses caused by toxic burn pits, now heads to the president’s desk.",Jennifer Bendery,2022-08-02,NEGATIVE,0.9587308168411255
https://www.huffpost.com/entry/university-of-west-georgia-professor-charged-with-murder-of-incoming-freshman_n_62e95992e4b09d14dc470a05,University of West Georgia Professor Charged With Murder Of Incoming Freshman,CRIME,"Anna Jones, 18, was sitting in a parked car with friends when she was shot.",Elyse Wanshel,2022-08-02,NEGATIVE,0.987686038017273
https://www.huffpost.com/entry/dan-giusti-voices-in-food_l_62d82e4ae4b000da23faf94b,"I Cooked For The World's 1%, But I Traded It To Make School Lunches",FOOD & DRINK,"Dan Giusti is changing the way institutions like schools, prisons and senior centers think about food. Here's what he's learned so far.",Emily Laurence,2022-08-01,NEGATIVE,0.9948311448097229
https://www.huffpost.com/entry/rusty-bowers-donald-trump-arizona-gop_n_62e7a6fbe4b00fd8d8411100,Arizona's Rusty Bowers Comes Out Against A 2024 Trump Bid,POLITICS,The state House speaker testified before the Jan. 6 committee investigating Trump's efforts to cling to power.,Marita Vlachou,2022-08-01,NEGATIVE,0.9903449416160583
